CustomerID,Recency,Frequency,Monetary,AOV,AvgGapDays
52674,5,16,4546.289134508919,284.14307090680745,44.733333333333334
52787,27,20,8084.25145127172,404.212572563586,35.0
52812,55,18,4638.131867000657,257.6739926111476,34.05882352941177
52833,5,17,4859.3526335265715,285.84427256038657,35.3125
52954,15,14,3581.743686748399,255.83883476774278,52.07692307692308
53008,20,21,5362.891033161817,255.37576348389607,33.85
53035,8,17,6436.4699084087715,378.61587696522184,42.25
53142,46,18,5380.843819305568,298.93576773919824,32.94117647058823
53281,5,20,5220.459961728089,261.02299808640447,36.26315789473684
53406,53,27,7615.906124367338,282.07059719879027,18.5
53798,46,24,8725.816948060536,363.575706169189,27.565217391304348
53936,85,16,3764.1717231501584,235.2607326968849,32.333333333333336
53972,181,12,3130.7545527176326,260.8962127264694,46.45454545454545
54032,26,17,4822.536281807601,283.6786048122118,40.6875
54163,5,14,4453.587833655678,318.1134166896913,52.69230769230769
54293,25,17,4312.155437371841,253.65620219834358,32.25
54348,92,13,4657.173178621581,358.24409066319856,50.416666666666664
54377,45,21,5801.071074173985,276.2414797225707,29.1
54458,21,20,4924.917861318137,246.24589306590684,35.473684210526315
54555,150,19,3949.564820734375,207.87183267023028,30.38888888888889
54605,76,20,5445.615623919592,272.28078119597956,32.63157894736842
54759,9,16,4586.81982296279,286.67623893517435,35.733333333333334
54800,72,25,8396.476720411665,335.8590688164666,25.875
54924,11,13,2274.6729355127973,174.9748411932921,50.083333333333336
54937,9,15,4785.486736839833,319.0324491226555,43.785714285714285
55031,12,15,4511.143158684528,300.7428772456352,46.785714285714285
55066,66,18,6159.721947193198,342.20677484406656,35.411764705882355
55093,80,17,5791.232009781305,340.66070645772385,35.8125
55296,10,17,7340.425704004274,431.7897472943691,37.5
55406,40,19,4801.143607987582,252.69176884145168,36.44444444444444
55407,15,18,6001.426676092295,333.4125931162386,38.705882352941174
55450,60,23,7896.508161679642,343.32644181215835,28.318181818181817
55454,1,31,11723.678669860692,378.183182898732,18.866666666666667
55504,24,18,6078.463904891597,337.69243916064426,36.11764705882353
55569,48,17,5805.691258779021,341.511250516413,39.25
55751,45,14,4496.419191951641,321.1727994251172,42.15384615384615
55753,15,17,5392.795265552908,317.2232509148769,42.125
55837,29,16,5318.781918885432,332.4238699303395,43.4
56146,24,21,5196.661228382016,247.4600584943817,33.55
56189,23,20,4851.935788543982,242.5967894271991,35.31578947368421
56279,21,24,6654.901511981056,277.28756299921065,26.043478260869566
56354,11,19,4999.352269778153,263.12380367253434,35.94444444444444
56399,9,18,3560.474566499335,197.8041425832964,40.64705882352941
56439,47,18,5946.03971505086,330.33553972504774,37.88235294117647
56593,17,22,8214.066015924942,373.36663708749734,31.952380952380953
56696,127,13,2698.4634225977047,207.57410943059267,46.0
56848,24,25,8972.987610904462,358.91950443617844,27.75
56859,23,18,6053.3139888741,336.29522160411665,37.529411764705884
56891,112,14,5046.136789771458,360.43834212653275,44.53846153846154
57029,47,26,9066.76647200216,348.7217873846985,23.52
57036,7,26,6431.752841810268,247.37510930039494,27.6
57089,99,16,4413.1632171079245,275.8227010692453,40.0
57137,2,20,7298.425572033127,364.92127860165635,27.157894736842106
57373,47,26,7631.004297830638,293.5001653011784,25.76
57382,43,22,8756.989130331498,398.04496046961356,31.19047619047619
57669,1,16,4652.002926288768,290.750182893048,45.0
57768,12,19,6304.31531531346,331.8060692270242,36.27777777777778
57790,27,25,6283.350723966233,251.33402895864933,27.125
57897,21,9,1690.5696809717708,187.8410756635301,44.375
57944,19,29,6871.672494421282,236.95422394556144,22.678571428571427
57983,37,18,7602.717169497895,422.3731760832164,37.0
58188,26,26,6478.4167486714605,249.16987494890233,26.68
58245,61,16,5752.721542904165,359.54509643151033,40.06666666666667
58285,11,18,5553.41620000512,308.5231222225067,38.76470588235294
58378,13,18,5630.476423567322,312.80424575374013,39.470588235294116
58584,146,17,5419.1517162093305,318.77363036525475,34.625
58625,3,19,5355.4971440680165,281.8682707404219,33.388888888888886
58712,3,19,7152.802037185042,376.4632651150022,36.94444444444444
58801,35,22,7017.701861221231,318.9864482373287,30.61904761904762
58853,4,25,6866.897108282932,274.67588433131726,27.0
58870,7,14,6106.746112728441,436.1961509091744,50.46153846153846
59005,24,14,2899.0083841627225,207.07202744019446,50.07692307692308
59040,112,13,4306.249813227248,331.2499856328652,40.666666666666664
59049,52,17,6073.040080503202,357.23765179430603,40.125
59088,81,16,4923.548433915862,307.7217771197414,40.86666666666667
59190,1,22,6934.400919672898,315.2000418033136,32.95238095238095
59211,84,17,5592.642171583837,328.9789512696375,36.75
59221,34,15,6138.776048290331,409.2517365526888,47.214285714285715
59232,158,8,3187.7171071810044,398.46463839762555,70.14285714285714
59343,24,22,6921.010148101721,314.59137036826,26.0
59422,13,21,6445.347482173045,306.9213086749069,33.75
59768,21,13,5106.147508169567,392.7805775515052,55.916666666666664
59772,16,24,9021.817808148799,375.9090753395333,29.652173913043477
59821,72,12,3527.157853748667,293.92982114572226,56.09090909090909
59862,39,15,6012.472584071789,400.83150560478595,42.142857142857146
59912,20,19,5040.552290074037,265.2922257933704,37.27777777777778
59936,36,15,5126.490212341528,341.76601415610185,47.285714285714285
59950,88,18,5217.271167019103,289.84839816772796,33.0
59967,4,14,3973.4937766754483,283.8209840482463,49.23076923076923
60007,14,19,6353.074659269299,334.3723504878579,31.944444444444443
60132,36,20,5248.085872014089,262.4042936007044,34.578947368421055
60328,5,14,4877.675935045025,348.4054239317875,46.46153846153846
60804,7,16,6343.626955412231,396.47668471326443,45.2
60844,56,22,7967.315999013576,362.15072722788983,30.333333333333332
60870,66,17,3600.9094150641904,211.81820088612884,39.5625
60883,7,14,4304.885012221456,307.49178658724685,52.23076923076923
60918,1,21,7846.895064981579,373.66166976102755,32.85
61054,49,15,5756.394079911946,383.7596053274631,40.57142857142857
61186,50,16,4205.703173313534,262.85644833209585,42.2
61410,30,19,5795.755168668768,305.03974571940887,35.72222222222222
61454,54,11,3161.1721363470238,287.3792851224567,61.0
61516,8,29,8362.917823006233,288.37647665538736,22.964285714285715
61518,63,18,5691.405235641674,316.18917975787076,37.1764705882353
61520,57,19,5498.425056026027,289.39079242242246,35.27777777777778
61713,39,17,5162.795465645927,303.69385092034867,40.375
61966,33,14,3432.441925564279,245.17442325459135,49.46153846153846
62020,85,26,7019.914521594889,269.9967123690342,23.28
62129,8,27,7249.963765289743,268.5171764922127,25.46153846153846
62142,162,16,4900.402132248764,306.27513326554777,34.53333333333333
62270,10,22,6062.330791525593,275.56049052389056,31.19047619047619
62294,51,30,11760.363654975508,392.0121218325169,21.448275862068964
62299,43,22,6749.433805495911,306.7924457043596,31.238095238095237
62568,32,22,4684.735929084349,212.94254223110676,30.333333333333332
62842,2,24,8403.046660911525,350.12694420464686,27.17391304347826
62887,83,16,5408.369918203978,338.02311988774863,34.266666666666666
62942,41,23,8037.909558906272,349.4743286480988,28.40909090909091
62946,6,22,6715.270266995051,305.23955759068417,31.80952380952381
63073,17,17,6968.750659152818,409.92650936193047,40.875
63106,27,18,6777.7404922285405,376.54113845714113,36.705882352941174
63181,3,20,6798.864331667099,339.9432165833549,33.73684210526316
63202,35,17,4605.432029418571,270.9077664363865,37.625
63276,2,13,5120.075115368433,393.85193195141795,57.666666666666664
63430,37,9,3560.31669305986,395.5907436733178,82.75
63498,3,19,5498.758690826633,289.4083521487702,36.77777777777778
63643,3,9,3074.7647622397767,341.640529137753,64.0
63723,14,20,7811.926080945595,390.5963040472797,36.0
63769,4,23,6248.261614142539,271.6635484409799,30.90909090909091
63869,46,20,7497.815301725516,374.8907650862758,28.263157894736842
63943,3,27,7835.607147127988,290.20767211585144,25.115384615384617
63962,7,26,7780.81836171586,299.26224468137923,26.64
64140,15,20,5635.323980420818,281.7661990210409,33.68421052631579
64254,67,21,5511.64858291986,262.45945632951714,30.3
64279,3,17,3458.5042455984844,203.44142621167555,41.6875
64375,10,22,5563.281527995618,252.8764330907099,31.571428571428573
64532,8,22,6263.796020094811,284.7180009134005,28.61904761904762
64540,26,27,9358.409539415139,346.60776071907924,23.923076923076923
64647,51,16,5961.970699913042,372.62316874456513,41.6
64988,17,20,5217.025948101416,260.8512974050708,34.36842105263158
65038,48,29,8117.5207122346355,279.9145073184357,23.142857142857142
65120,14,20,8804.970714818252,440.2485357409126,33.10526315789474
65140,15,16,4134.144760703202,258.38404754395015,44.733333333333334
65293,38,17,6192.556776986619,364.26804570509523,27.8125
65317,50,16,3891.2915351512156,243.20572094695098,42.733333333333334
65322,20,18,3939.3681838963457,218.85378799424143,38.470588235294116
65454,27,29,7082.638924961334,244.22892844694255,23.607142857142858
65464,8,16,5460.693562556502,341.2933476597814,43.46666666666667
65467,34,17,7143.213487886616,420.1890286992127,34.5
65497,13,18,7204.569087403412,400.2538381890784,40.294117647058826
65966,19,21,7142.819261707673,340.1342505575082,33.45
65967,90,19,4950.157395779202,260.5345997778527,32.77777777777778
66097,19,15,5387.957376765424,359.19715845102826,47.57142857142857
66340,5,27,9260.585660497005,342.98465409248166,26.692307692307693
66457,23,21,5489.62996795681,261.4109508550862,33.5
66503,25,21,6934.578411275083,330.2180195845278,33.45
66586,82,23,9070.44733243061,394.36727532307,27.681818181818183
66678,19,18,5600.554913023203,311.14193961240017,35.705882352941174
66700,22,25,7958.302730320003,318.3321092128001,27.833333333333332
66724,140,15,3782.398446061312,252.15989640408745,39.0
66849,29,16,5114.495670138475,319.6559793836547,44.2
66961,45,17,4792.649411380107,281.92055361059454,39.8125
67057,1,24,6294.576145850833,262.27400607711803,30.347826086956523
67086,46,20,5145.308698835339,257.26543494176696,30.105263157894736
67104,59,15,5523.396629520075,368.226441968005,42.5
67115,13,14,4169.064905587022,297.79035039907296,50.15384615384615
67124,4,14,3913.659455819338,279.54710398709557,53.15384615384615
67134,4,22,6519.401637325826,296.3364380602648,31.238095238095237
67259,17,19,6462.985550537985,340.1571342388413,36.05555555555556
67276,56,22,8504.490919759057,386.56776907995715,29.61904761904762
67307,121,12,4044.582038847932,337.0485032373277,48.63636363636363
67336,12,29,6488.431698685069,223.73902409258858,23.107142857142858
67560,45,14,4424.905797566145,316.06469982615323,48.15384615384615
67822,72,27,9229.262816815624,341.82454877094904,22.5
67830,47,23,5268.22307485215,229.05317716748476,29.0
67947,23,13,3820.4406168079936,293.88004744676874,54.416666666666664
68314,69,19,7406.2132622396875,389.80069801261516,29.5
68430,18,22,5388.920965518084,244.95095297809473,32.476190476190474
68485,85,22,7322.976491044401,332.8625677747455,28.523809523809526
68510,41,17,5493.226853263612,323.1309913684477,38.5
68671,38,20,5638.277242774426,281.9138621387213,33.21052631578947
68673,7,18,5424.194118330264,301.3441176850147,36.529411764705884
68718,37,18,5516.597765255439,306.4776536253022,38.05882352941177
68732,14,29,9941.429240078018,342.80790483027647,24.464285714285715
68897,5,10,3641.281480941436,364.12814809414357,64.44444444444444
68910,9,21,5461.233651404432,260.05874530497294,33.5
69063,60,18,4849.981709255042,269.44342829194676,37.411764705882355
69207,40,17,5600.3731476142775,329.43371456554576,40.875
69347,45,18,4312.066568005563,239.55925377808683,38.411764705882355
69453,5,16,4378.610498942774,273.6631561839234,44.8
69548,75,19,6332.508133002792,333.28990173698907,34.72222222222222
69571,6,14,4929.537764007078,352.1098402862199,52.30769230769231
69657,18,14,3380.059810601518,241.43284361439416,50.53846153846154
69696,42,22,6061.817592619501,275.5371633008864,30.0
69719,13,21,7922.738912434904,377.27328154451925,29.25
69787,56,16,4229.623799054081,264.3514874408801,39.666666666666664
69835,26,23,8473.997365972333,368.4346680857536,29.90909090909091
69910,36,18,4660.652344619029,258.9251302566127,38.705882352941174
69916,15,21,5939.626319191144,282.83934853291163,34.25
69938,45,14,4399.885268970002,314.277519212143,48.07692307692308
70155,14,15,5061.761362885472,337.4507575256982,46.142857142857146
70221,57,18,6057.855718418068,336.54753991211487,31.294117647058822
70282,88,18,6363.299688623274,353.51664936795964,35.588235294117645
70375,3,25,7954.353325841341,318.1741330336536,26.208333333333332
70400,41,14,3222.436808627675,230.17405775911965,48.38461538461539
70410,25,23,7116.847348120403,309.4281455704523,30.09090909090909
70500,16,18,5955.630461811857,330.8683589895476,39.705882352941174
70988,25,20,6015.57828709167,300.7789143545835,33.1578947368421
70992,24,15,4005.1999470863243,267.01332980575495,46.785714285714285
71012,2,20,5709.257572571588,285.4628786285794,35.89473684210526
71134,15,19,5615.538871585066,295.5546774518456,36.05555555555556
71263,87,13,4152.059137761159,319.38916444316607,50.75
71264,165,18,4688.500223709336,260.47223465051866,31.294117647058822
71423,9,22,9311.963234980834,423.2710561354925,30.428571428571427
71473,57,27,7361.969817761889,272.6655488059959,23.46153846153846
71532,17,12,4314.728367286082,359.56069727384016,60.63636363636363
71603,195,20,4564.782288766123,228.23911443830616,26.526315789473685
71716,6,20,6685.096195486012,334.2548097743006,35.421052631578945
71747,4,30,10975.552604518749,365.8517534839583,23.724137931034484
71754,149,26,5891.465757154561,226.59483681363696,21.08
71782,27,17,6093.608298364066,358.4475469625921,41.375
72043,4,14,3935.4918242584276,281.106558875602,52.23076923076923
72178,163,16,5386.198671275125,336.6374169546953,34.733333333333334
72482,66,14,2892.6255409889395,206.61611007063854,44.76923076923077
72531,54,23,6309.042774803165,274.3062076001376,29.318181818181817
72668,3,29,9308.656968416459,320.9881713247055,24.428571428571427
72708,66,19,5351.949356969305,281.68154510364764,34.27777777777778
72762,43,29,9743.95677606254,335.99850951939794,22.071428571428573
72830,74,17,5568.219585143757,327.54232853786806,30.375
72972,20,16,4065.0879501466366,254.06799688416478,44.6
72979,13,20,5920.660796089063,296.03303980445315,35.73684210526316
73023,76,16,4739.335310103682,296.2084568814801,38.13333333333333
73046,33,26,10875.115981522884,418.273691597034,26.6
73179,1,18,4284.402073990861,238.02233744393672,39.588235294117645
73362,16,24,5546.244307440233,231.09351281000968,29.391304347826086
73464,7,22,7100.759079976087,322.7617763625494,32.476190476190474
73812,19,22,7336.016908024606,333.45531400111844,28.80952380952381
73861,11,21,5283.736632243278,251.60650629729895,32.95
73890,19,19,5308.685099906107,279.4044789424267,36.833333333333336
74385,17,23,7306.092363910549,317.65618973524124,30.5
74519,92,18,7793.379093343925,432.9655051857736,32.588235294117645
74534,53,18,6800.280228071917,377.7933460039954,32.64705882352941
74572,33,27,9169.426114737393,339.60837461990343,25.5
74597,19,22,6757.662208435543,307.1664640197974,31.666666666666668
74750,49,22,8051.192908493134,365.9633140224152,26.571428571428573
74792,194,13,4541.333357490462,349.333335191574,41.083333333333336
74909,113,14,4113.431544401691,293.8165388858351,40.23076923076923
74944,26,25,8387.789006059009,335.51156024236036,27.666666666666668
74966,2,16,4923.673597724405,307.7295998577753,42.4
75011,2,19,5104.032891285075,268.6333100676355,37.5
75031,18,13,2867.712220665534,220.59324774350262,50.666666666666664
75098,58,13,2363.591466542687,181.81472819559133,53.166666666666664
75106,8,21,6969.666488968455,331.8888804270693,33.5
75313,25,24,7767.068598013706,323.6278582505711,28.608695652173914
75428,38,26,9158.88660238057,352.2648693223296,26.12
75496,80,17,6847.71984533842,402.8070497257894,38.125
75592,36,12,3377.385634194811,281.4488028495676,59.09090909090909
75670,39,22,5416.945060290462,246.22477546774826,31.19047619047619
75725,52,12,4927.959430965061,410.6632859137551,58.0
75747,56,24,7396.469915743533,308.1862464893139,27.217391304347824
76115,63,21,6246.230601981615,297.439552475315,31.6
76139,26,13,3808.1917549349396,292.93782730268765,55.25
76216,11,16,3724.144591377638,232.75903696110237,35.86666666666667
76240,1,19,6389.453569084063,336.2870299517928,31.944444444444443
76294,7,20,6503.243180071794,325.1621590035897,29.68421052631579
76322,6,24,6921.178744095687,288.3824476706536,30.17391304347826
76324,4,23,7311.016774314502,317.8702945354131,31.0
76373,6,26,6980.858695814368,268.49456522362954,25.08
76439,46,16,5614.678254531437,350.9173909082148,39.6
76440,45,22,6613.074917170993,300.5943144168633,30.095238095238095
76448,11,20,5637.770668946428,281.8885334473214,34.31578947368421
76507,26,21,6408.810018134371,305.18142943497,33.35
76513,8,21,4304.995669353207,204.99979377872413,33.4
76903,15,22,5888.494714527864,267.6588506603575,30.904761904761905
77027,24,26,6018.595328142751,231.48443569779812,25.84
77066,106,15,3529.766218101544,235.31774787343628,42.07142857142857
77140,1,19,6502.689318967431,342.24680626144374,38.666666666666664
77205,29,22,8879.445827906135,403.6111739957334,31.142857142857142
77210,14,22,6007.673128676601,273.07605130348185,31.0
77373,3,17,4812.580524057827,283.09297200340154,43.3125
77393,84,17,5667.129114317577,333.36053613632805,37.125
77447,32,20,5906.303648706366,295.3151824353183,33.578947368421055
77801,5,19,7853.1244693261915,413.3223404908522,35.833333333333336
78173,19,15,3331.789855502452,222.11932370016348,41.857142857142854
78227,155,10,3533.9882636690404,353.398826366904,35.22222222222222
78265,62,17,5871.200851602895,345.36475597664094,39.0
78390,86,19,2929.4229378417253,154.1801546232487,32.5
78501,73,19,5721.41263793626,301.12698094401367,33.94444444444444
78627,29,26,10515.088263316551,404.4264716660212,26.6
78752,50,17,4848.80660570531,285.2239179826653,32.25
78779,20,19,5478.953785007427,288.3659886846014,36.72222222222222
78849,95,19,7119.569820876661,374.71420109877164,32.888888888888886
78862,111,13,4492.554794650634,345.58113805004876,36.166666666666664
78956,4,13,4771.7839630890885,367.0603048530068,50.083333333333336
78964,3,20,7839.5553456251,391.977767281255,35.63157894736842
79105,36,25,7194.983814308352,287.79935257233404,27.083333333333332
79177,1,21,5927.1385370623775,282.2446922410656,30.25
79322,111,15,4594.77061725994,306.3180411506627,41.785714285714285
79325,83,18,3826.2400296418973,212.56889053566096,35.35294117647059
79438,6,18,5970.8176899622795,331.7120938867933,40.0
79480,10,14,3339.5731470996448,238.54093907854605,43.23076923076923
79488,65,21,10034.884625363891,477.85164882685194,31.75
79655,81,19,6879.333870220994,362.07020369584177,32.388888888888886
79688,7,22,6336.613213895353,288.0278733588797,32.476190476190474
79908,59,19,5512.449742688786,290.12893382572554,32.72222222222222
79965,38,14,3916.7327658268296,279.76662613048785,47.53846153846154
80018,280,23,7603.056498292331,330.56767383879696,18.545454545454547
80053,11,19,5941.377024876211,312.7040539408532,38.27777777777778
80086,28,25,9213.620471344639,368.54481885378556,28.0
80108,21,19,6075.00646271139,319.7371822479679,31.055555555555557
80152,78,16,5357.189206844639,334.8243254277899,40.8
80226,23,19,8343.47553554942,439.13029134470634,35.0
80232,26,22,7058.429860561498,320.8377209346135,26.666666666666668
80264,61,21,7382.0864713958235,351.52792720932496,30.35
80315,88,21,4091.509353809935,194.83377875285404,29.8
80340,111,14,4100.911383231253,292.92224165937523,44.23076923076923
80435,37,17,4657.856169219867,273.99153936587453,39.3125
80445,28,14,4427.58015246776,316.2557251762686,50.23076923076923
80550,51,12,3297.7241405590025,274.81034504658356,57.36363636363637
80566,32,16,4652.337923466895,290.7711202166809,40.86666666666667
80571,113,16,4068.309684567121,254.26935528544507,38.53333333333333
80627,101,18,7667.951504599633,425.9973058110907,34.0
80701,3,26,9869.27835731903,379.587629127655,27.8
80735,1,29,10084.961832869782,347.7573045817166,24.928571428571427
80745,44,22,6009.708638722673,273.1685744873942,28.285714285714285
80818,30,16,3786.1395975197306,236.63372484498316,43.53333333333333
80822,29,17,4032.4820022791037,237.20482366347667,40.75
80868,11,19,6375.763002888451,335.5664738362343,38.111111111111114
81009,21,21,7227.732007619145,344.17771464853075,31.1
81337,27,18,5459.920256543264,303.32890314129247,39.11764705882353
81346,25,15,2351.107277736551,156.74048518243674,48.214285714285715
81412,5,15,5628.907287903252,375.2604858602168,39.857142857142854
81541,7,26,9765.049330909691,375.5788204196035,27.72
81559,127,10,2708.842033197093,270.8842033197093,60.666666666666664
81569,22,15,5915.599116291323,394.37327441942153,45.142857142857146
81610,13,23,7466.1853178140245,324.6167529484359,30.045454545454547
81712,40,19,5344.7885620371535,281.3046611598502,33.5
81715,22,23,8381.669091977514,364.4203953033702,29.636363636363637
81931,90,21,6609.224049223447,314.724954724926,29.4
82061,8,18,5388.3440855505105,299.35244919725056,39.23529411764706
82078,7,17,6095.604257940341,358.56495634943184,42.875
82085,26,25,8178.0526215268055,327.1221048610722,27.875
82132,22,14,4406.40082778362,314.7429162702586,48.53846153846154
82181,28,17,5839.666994983389,343.50982323431697,41.875
82278,58,16,4219.375828656556,263.71098929103476,37.6
82370,34,24,6643.717012293282,276.8215421788868,27.17391304347826
82391,88,15,4395.704487591531,293.04696583943536,42.92857142857143
82394,2,20,5839.269633590063,291.96348167950316,35.473684210526315
82427,17,19,6447.63931379797,339.3494375683142,35.333333333333336
82440,38,21,6070.919226491804,289.09139173770495,32.4
82682,30,18,4084.329145087845,226.9071747271025,38.705882352941174
82741,44,13,6012.259897167528,462.4815305513483,45.583333333333336
82750,12,18,4681.834690155305,260.10192723085027,38.88235294117647
82778,82,21,7131.493441806973,339.5949258003321,27.55
83198,43,18,3865.384998796283,214.74361104423795,37.1764705882353
83261,22,15,5641.629308325409,376.10862055502724,44.642857142857146
83490,33,19,6768.704390947639,356.2475995235599,35.111111111111114
83539,57,11,4321.454154804634,392.85946861860305,49.4
83781,66,18,5922.689144559148,329.0382858088416,36.588235294117645
83797,1,20,6167.7205246803405,308.38602623401704,33.0
83949,100,15,4848.658930630967,323.2439287087311,40.57142857142857
84047,39,17,5473.102892405941,321.94722896505533,41.3125
84218,8,17,3195.4043981553395,187.96496459737293,42.5
84285,30,24,6706.569997317734,279.4404165549056,27.91304347826087
84335,6,20,5266.478433391001,263.32392166955003,35.94736842105263
84344,46,19,6687.2040083701695,351.95810570369315,35.44444444444444
84365,1,34,11211.624210477705,329.75365324934427,20.242424242424242
84485,124,22,5903.56195843306,268.3437253833209,27.285714285714285
84538,6,24,6367.832207197065,265.32634196654436,29.608695652173914
84647,6,25,8927.059801824162,357.08239207296646,28.333333333333332
84680,3,17,5464.117728053348,321.41868988549106,43.3125
84788,2,19,5739.815709865499,302.09556367713157,35.0
84799,67,12,3833.323226553582,319.4436022127985,55.09090909090909
84902,15,19,4816.818711861822,253.51677430851691,37.05555555555556
84940,14,19,5023.6120616926,264.4006348259263,38.0
84945,15,24,6816.101106198957,284.00421275828984,28.695652173913043
85010,37,10,2988.3590335065196,298.83590335065196,65.66666666666667
85032,1,22,8413.380208881423,382.4263731309738,32.666666666666664
85319,27,26,9039.543827065072,347.6747625794259,26.64
85340,6,16,6067.35481976862,379.2096762355387,45.86666666666667
85417,31,25,5711.532734521629,228.46130938086517,26.75
85576,53,12,2698.52400742016,224.87700061834667,55.72727272727273
85609,11,22,8527.225024229838,387.60113746499263,32.19047619047619
85670,99,16,4519.31056034707,282.4569100216919,39.333333333333336
85676,1,24,7890.332204206371,328.7638418419321,28.47826086956522
85751,1,14,4561.879010871147,325.84850077651055,40.69230769230769
85920,106,15,4925.0045906456035,328.3336393763736,41.857142857142854
86053,1,26,7611.712564554964,292.7581755598063,27.48
86106,29,18,5842.299915816875,324.57221754538193,38.411764705882355
86150,33,21,5696.075201561565,271.2416762648364,30.05
86169,27,15,5142.02713529149,342.80180901943265,47.92857142857143
86227,35,23,5865.890989240721,255.03873866264004,26.363636363636363
86369,75,20,6891.1780343537375,344.55890171768687,32.26315789473684
86445,9,26,6529.18699694536,251.12257680559077,27.36
86479,2,28,8687.362824218477,310.26295800780275,24.22222222222222
86547,25,23,8891.197672647897,386.5738118542564,30.181818181818183
86600,10,37,10255.47556820175,277.175015356804,18.75
86805,26,28,8123.492066260223,290.1247166521508,24.51851851851852
86876,31,25,8504.705212928995,340.1882085171598,26.958333333333332
86890,92,21,5931.086198123278,282.4326761011085,27.3
86956,40,22,6360.490668648943,289.1132122113156,31.38095238095238
87009,101,11,4157.07891944394,377.9162654039946,53.2
87094,2,21,6186.278634639476,294.5846968875941,33.9
87180,46,22,6393.745231604547,290.6247832547522,28.666666666666668
87245,51,16,5472.6961845328515,342.0435115333032,39.8
87272,82,25,8410.416046488603,336.4166418595441,24.833333333333332
87463,39,31,8658.246885764353,279.2982866375598,21.766666666666666
87709,57,26,8641.614044634563,332.36977094748323,24.64
87787,10,17,4583.2518671098715,269.60305100646303,40.0
88073,18,22,6216.036793363703,282.5471269710774,31.0
88095,12,25,9420.049443386279,376.80197773545115,28.541666666666668
88541,17,19,5090.261425501939,267.9084960790494,33.77777777777778
88709,28,17,7163.636340117555,421.39037294809145,41.4375
88749,41,26,7514.222291457612,289.00854967144664,25.44
89013,2,24,7949.847626446859,331.2436511019525,30.17391304347826
89127,4,13,4210.775498199318,323.90580755379364,44.583333333333336
89346,7,24,6819.617592059722,284.1507330024884,30.043478260869566
89572,13,14,3554.8532695168997,253.91809067977854,47.76923076923077
89765,83,11,3535.641268466466,321.42193349695145,51.1
89909,10,24,8731.96122555489,363.8317177314537,29.434782608695652
90019,48,13,4909.8428534863315,377.6802194989486,53.416666666666664
90170,113,24,7381.99336080446,307.58305670018586,23.217391304347824
90250,64,13,4369.534422404255,336.118032492635,49.333333333333336
90271,1,18,5823.826891377165,323.5459384098425,41.0
90380,21,14,4617.31281793332,329.8080584238086,48.76923076923077
90409,61,15,6077.325662367135,405.155044157809,41.07142857142857
90418,124,22,6455.5184102766125,293.4326550125733,26.714285714285715
90653,32,18,6776.7018929018,376.4834384945445,36.705882352941174
90732,3,25,8666.474189015316,346.65896756061267,24.916666666666668
90826,38,22,5661.273387365037,257.3306085165926,31.428571428571427
90852,74,21,6486.97737565961,308.9036845552195,30.25
91055,12,18,6019.388778893641,334.41048771631336,37.470588235294116
91233,24,17,4760.69100762321,280.0406475072476,41.875
91237,48,21,6768.358773833239,322.30279875396377,31.95
91496,48,15,4790.911045094618,319.3940696729745,42.57142857142857
91497,63,21,5030.6515309827055,239.55483480870026,31.8
91771,10,19,6477.6267646868855,340.9277244572045,36.94444444444444
91848,2,18,4218.85211302575,234.38067294587503,37.88235294117647
91956,15,17,5672.610906239476,333.6829944846751,38.8125
92233,20,26,8869.120679971142,341.1200261527362,23.2
92373,50,22,6011.857612411643,273.2662551096201,30.952380952380953
92440,14,21,6788.840572945083,323.27812252119446,34.0
92470,60,23,7410.484191458744,322.19496484603235,24.954545454545453
92587,13,23,7756.026138338666,337.218527753855,30.318181818181817
92658,38,24,6346.757722342273,264.44823843092803,26.608695652173914
92703,19,18,3836.3837118167644,213.13242843426468,38.8235294117647
92809,33,17,5344.171022560777,314.3630013271045,41.0
92840,10,23,6372.567957568082,277.0681720681775,31.045454545454547
92886,14,19,4627.495056593847,243.55237139967616,34.77777777777778
92945,15,18,5109.741414089641,283.87452300498006,38.705882352941174
93026,50,26,8511.991895063138,327.38430365627454,25.4
93101,30,6,2375.0931784409127,395.84886307348546,117.2
93231,1,28,9201.102469244766,328.6108024730274,25.48148148148148
93234,93,15,4249.872313035987,283.3248208690658,41.214285714285715
93259,1,22,5707.394300638915,259.42701366540524,31.761904761904763
93322,225,14,5012.064970611706,358.00464075797896,30.615384615384617
93381,8,20,5365.416630091534,268.2708315045767,34.73684210526316
93407,29,16,3162.761292807487,197.67258080046793,40.333333333333336
93474,17,15,4676.823080857649,311.7882053905099,47.285714285714285
93479,23,19,5666.584930033313,298.2413121070165,37.44444444444444
93500,55,22,6348.024508268938,288.546568557679,29.285714285714285
93810,22,22,5745.972460951343,261.1805664068792,32.285714285714285
93822,95,21,6325.254656957389,301.20260271225663,27.7
93971,19,21,6335.667077952333,301.69843228344445,32.45
93989,12,23,5258.9935886641615,228.65189515931138,29.363636363636363
94092,84,16,5051.552138474516,315.72200865465726,39.0
94233,6,18,6218.825789357833,345.4903216309907,40.1764705882353
94242,24,24,6129.293769925658,255.3872404135691,29.0
94250,11,21,5863.573243265298,279.2177734888237,33.05
94251,24,20,4345.779837247321,217.28899186236603,35.526315789473685
94312,1,19,5543.571915975852,291.76694294609746,35.27777777777778
